condition,question_id,video_id,set,question,generated_answer,actual_answer,kg_components,kg_hint_used,judge_score
B_ColorOnly,16597,clip_005.mp4,Set_35,"At 00:07, what function does the box-style road marking serve near the rail crossing?","The box-style road marking near the rail crossing serves as a warning to drivers and pedestrians about the presence of a train track. It helps to alert them to the potential danger and encourages them to slow down or stop if necessary, ensuring safety at the crossing.",It marks a keep-clear area so vehicles do not stop across the tracks.,building_color,False,1
B_ColorOnly,16599,clip_005.mp4,Set_35,"By 00:03, what colour is the building visible on the right side of the road?",The building visible on the right side of the road is olive-gray.,It is gray-beige concrete considering the traffic flow at the intersection.,building_color,True,1
B_ColorOnly,16607,clip_006.mp4,Set_35,Which big marking is painted in the central traffic lane near the fixed camera viewpoint?,The big marking painted in the central traffic lane near the fixed camera viewpoint is a solid white line.,"Near the rail crossing there is a white X inside a box over the rails, signaling vehicles not to stop on the crossing, as shown by the box junction markings.",building_color,False,0
B_ColorOnly,16613,clip_006.mp4,Set_35,What is the visible colour of the building on the right?,The visible color of the building on the right is olive-gray.,It is gray-beige concrete from the scene showing the box junction markings.,building_color,True,1
B_ColorOnly,16614,clip_006.mp4,Set_35,What functional role do the railroad tracks?,"The railroad tracks in the image serve several important functions:

1. **Transportation**: They facilitate the movement of goods and passengers between different parts of the city or region.
2. **Infrastructure**: The tracks support the city's public transportation system, including trams or trains, which can be seen in the image.
3",The tracks allow trains to cross the road.,building_color,False,1
B_ColorOnly,16615,clip_006.mp4,Set_35,Why are there the railroad tracks?,"The railroad tracks in the image are likely part of a commuter rail or light rail system, which is common in many urban and suburban areas. These tracks provide an alternative mode of transportation for commuters, allowing them to travel between different parts of the city or between the city and surrounding suburbs. The presence of the train on the",They provide a rail crossing where trains can pass through the roadway.,building_color,False,1
B_ColorOnly,16619,clip_007.mp4,Set_35,"In this video clip, where is the railroad tracks located relative to the fixed camera viewpoint?",The railroad tracks are located on the left side of the road in relation to the fixed camera viewpoint.,The tracks cross the road a short distance ahead of the camera.,building_color,False,0
B_ColorOnly,16621,clip_007.mp4,Set_35,What colour tone does the right-side building seem to have?,The right-side building seems to have an olive-gray color tone.,It is beige-gray concrete.,building_color,True,1
B_ColorOnly,16622,clip_007.mp4,Set_35,What colour would you call the tall beige-colored structure located on the right?,The tall beige-colored structure on the right side of the image can be described as olive-gray in color.,The tall building on the right appears beige.,building_color,True,0
B_ColorOnly,16630,clip_008.mp4,Set_35,"By 00:03, what does the boxed road marking near the rail crossing indicate?",The boxed road marking near the rail crossing indicates that it is a pedestrian crossing or a designated area for pedestrians to cross the street safely. This marking helps drivers and pedestrians alike to identify the location of the crossing and ensures that vehicles slow down or stop when approaching this area.,It indicates a keep-clear zone around the tracks.,building_color,False,0
B_ColorOnly,16631,clip_008.mp4,Set_35,"At 00:01, how would you describe the colour of the tall building on the right?",The tall building on the right is olive-gray in color.,It is beige-grey concrete based on the traffic patterns in the clip.,building_color,True,1
B_ColorOnly,16637,clip_009.mp4,Set_35,What visible color would you describe for the tall beige-colored structure located on the right?,The tall beige-colored structure on the right side of the image appears to be olive-gray in color.,The tall structure on the right appears beige.,building_color,True,1
B_ColorOnly,16638,clip_009.mp4,Set_35,"At 00:02, what colour does the tall building on the right side of the road appear to be?",The tall building on the right side of the road appears to be olive-gray in color.,It appears gray,building_color,True,1
B_ColorOnly,16644,clip_009.mp4,Set_35,"At 00:03, what large marking is painted in the central traffic lane near the camera?","In the central traffic lane near the camera, there is a large marking painted on the road. The marking appears to be a solid line or a series of parallel lines that run horizontally across the lane. This type of marking is often used to indicate a no-passing zone or to guide drivers in maintaining a consistent speed or",Clearly marked on the road is a white X box marking over the tracks that designates a no-stopping safety area.,building_color,False,0
B_ColorOnly,16649,clip_010.mp4,Set_35,What colour does the tall roadside building on the right look like?,The tall roadside building on the right looks like it is olive-gray in color.,It is a gray-beige concrete colour.,building_color,True,1
B_ColorOnly,16655,clip_010.mp4,Set_35,What function does the prominent box-style road marking serve near the rail crossing?,"The prominent box-style road marking near the rail crossing serves as a warning to drivers and pedestrians about the presence of a train track. It helps in ensuring that vehicles and people are aware of the potential danger and can take appropriate precautions, such as slowing down or stopping if necessary. This type of marking is crucial for safety,","On the asphalt, there is a white boxed X marking indicating drivers should not queue or stop over the tracks.",building_color,False,1
B_ColorOnly,16657,clip_011.mp4,Set_35,How would the colour of the building on the right best be described?,The building on the right side of the image can be described as having a white color with black stripes.,It is a beige-grey concrete colour.,building_color,True,0
B_ColorOnly,16659,clip_011.mp4,Set_35,What function does the prominent box-style road marking serve near the rail crossing?,"The prominent box-style road marking near the rail crossing serves as a warning to drivers and pedestrians about the presence of a train track. It helps in ensuring that vehicles and people are aware of the potential danger and can take appropriate precautions, such as slowing down or stopping if necessary. This type of marking is crucial for safety,","Painted on the pavement is a boxed X symbol in white that marks the rail crossing as a keep-clear area, from the elevated camera viewpoint.",building_color,False,1
B_ColorOnly,16672,clip_012.mp4,Set_35,What is the apparent colour of the tall building to the right of the road?,The tall building to the right of the road appears to be olive-gray in color.,It is a beige-grey concrete colour as seen in the urban roadway environment.,building_color,True,1
B_ColorOnly,16674,clip_012.mp4,Set_35,What function does the prominent box-style road marking serve near the rail crossing?,"The prominent box-style road marking near the rail crossing serves as a warning to drivers and pedestrians about the presence of a railroad crossing ahead. It helps to alert them to slow down, be cautious, and prepare for potential delays or changes in traffic patterns when approaching the crossing. This is crucial for ensuring safety at rail crossings,",The area over the tracks is marked with a boxed X symbol in white that marks the rail crossing as a keep-clear area.,building_color,False,1
B_ColorOnly,16680,clip_013.mp4,Set_35,What function does the prominent box-style road marking serve near the rail crossing?,"The prominent box-style road marking near the rail crossing serves as a warning to drivers and pedestrians about the presence of a railroad crossing ahead. It helps to alert them to the potential danger and encourages them to slow down or stop, ensuring safety at the crossing.",Painted across the roadway is a white X box painted around the crossing to prevent vehicles from blocking the rails.,building_color,False,1
B_ColorOnly,16688,clip_014.mp4,Set_35,What function does the prominent box-style road marking serve near the rail crossing?,"The prominent box-style road marking near the rail crossing serves as a warning to drivers and pedestrians about the presence of a train track. It helps to alert them to the potential danger and encourages caution, ensuring that vehicles and pedestrians are aware of the need to stop or slow down when approaching the crossing. This is particularly important in","A boxed junction marking shows a white X inside a box over the rails, signaling vehicles not to stop on the crossing.",building_color,False,1
B_ColorOnly,16689,clip_014.mp4,Set_35,Is the tall building on the right closer to beige or gray in colour?,The tall building on the right is closer to beige in color.,It is a beige-grey concrete colour based on what is visible on the four lane road.,building_color,True,1
B_ColorOnly,16698,clip_015.mp4,Set_35,Which big marking is painted in the central traffic lane near the fixed camera viewpoint?,"The big marking painted in the central traffic lane near the fixed camera viewpoint is a double yellow line, which indicates that it is a no-passing zone.",Marked on the road is a white X contained in a box to show the railway crossing must remain clear.,building_color,False,0
B_ColorOnly,16701,clip_015.mp4,Set_35,"At 00:04, what shade does the right-side building appear to have?",The right-side building appears to have an olive-gray color.,It is a beige-gray concrete colour.,building_color,True,0
B_ColorOnly,16711,clip_016.mp4,Set_35,What function does the prominent box-style road marking serve near the rail crossing?,"The prominent box-style road marking near the rail crossing serves as a warning to drivers and pedestrians about the presence of a railroad crossing ahead. It helps to alert them to the potential danger and encourages them to slow down or stop, ensuring safety for both vehicles and pedestrians.","Marked on the road is a boxed white X used as a safety marking to keep the railway crossing open, in this daytime urban roadway scene.",building_color,False,1
B_ColorOnly,16714,clip_016.mp4,Set_35,What colour family does the building on the right seem to belong to?,The building on the right seems to belong to the color family of EARTH_TONE.,It is a beige-grey concrete colour based on the daytime urban setting.,building_color,True,1
B_ColorOnly,16717,clip_017.mp4,Set_35,Which big marking is painted in the central traffic lane near the fixed camera viewpoint?,The big marking painted in the central traffic lane near the fixed camera viewpoint is a solid white line.,The crossing zone is outlined by a boxed X marking in white paint that warns drivers to keep the rail crossing unobstructed.,building_color,False,0
B_ColorOnly,16732,clip_018.mp4,Set_35,"At 00:03, what colour does the tall building on the right side of the road appear to be?",The tall building on the right side of the road appears to be olive-gray in color.,It is a beige-gray concrete colour as seen in the urban roadway environment.,building_color,True,1
B_ColorOnly,16735,clip_018.mp4,Set_35,What function does the prominent box-style road marking serve near the rail crossing?,"The prominent box-style road marking near the rail crossing serves as a warning to drivers and pedestrians about the presence of a train track. It helps in ensuring that vehicles and people are aware of the potential danger and can take appropriate precautions, such as slowing down or stopping if necessary. This type of marking is crucial for safety,",Across the tracks appears a boxed white X marking that highlights the rail crossing clearance zone.,building_color,False,1
B_ColorOnly,16742,clip_019.mp4,Set_35,What function does the prominent box-style road marking serve near the rail crossing?,"The prominent box-style road marking near the rail crossing serves as a warning to drivers and pedestrians about the presence of a train track. It helps to alert them to the potential danger and encourages caution, ensuring that vehicles and pedestrians are aware of the need to stop or slow down when approaching the crossing. This is particularly important in","In the middle of the road, you can spot a white X box that marks the crossing as a clear zone so vehicles do not block the rails, from the elevated camera viewpoint.",building_color,False,1
B_ColorOnly,16744,clip_019.mp4,Set_35,"Does the building on the right appear light beige, gray-beige, or another tone?",The building on the right appears to be light beige in color.,It is a beige-grey concrete colour given the visible railroad crossing and signals.,building_color,True,0
B_ColorOnly,16751,clip_020.mp4,Set_35,What colour impression does the tall building on the right give?,The tall building on the right gives an impression of being white.,It is a beige-gray concrete colour as seen in the urban roadway environment.,building_color,True,0
B_ColorOnly,16755,clip_020.mp4,Set_35,What function does the prominent box-style road marking serve near the rail crossing?,"The prominent box-style road marking near the rail crossing serves as a warning to drivers and pedestrians about the presence of a railroad crossing ahead. It helps to alert them to the potential danger and encourages them to slow down or stop, ensuring safety for both vehicles and pedestrians.","The road surface shows a white boxed X marking indicating drivers should not queue or stop over the tracks, as seen in the footage.",building_color,False,1
B_ColorOnly,16762,clip_021.mp4,Set_35,"At 00:02, what colour is the tall building on the right side of the road?",The tall building on the right side of the road is olive-gray in color.,It appears greige,building_color,True,0
B_ColorOnly,16763,clip_021.mp4,Set_35,"At 00:02, what does the boxed road marking near the rail crossing tell drivers to do?","The boxed road marking near the rail crossing is likely a warning or caution sign. It is designed to alert drivers to the presence of a train track and to be cautious when approaching the crossing. This type of marking is common in areas where trains pass through urban or suburban settings, ensuring that vehicles are aware of the potential for",It tells drivers to keep the crossing area clear and not stop on the tracks.,building_color,False,1
B_ColorOnly,16771,clip_022.mp4,Set_35,"By 00:02, is the building on the right closer to beige or gray in colour?",The building on the right is closer to gray in color.,It is a beige-grey concrete colour based on the daytime urban setting.,building_color,True,0
B_ColorOnly,16773,clip_022.mp4,Set_35,Which big marking is painted in the central traffic lane near the fixed camera viewpoint?,"The big marking painted in the central traffic lane near the fixed camera viewpoint is a double yellow line, indicating that it is a no-passing zone.",Drivers are warned by a boxed white X used as a safety marking to keep the railway crossing open.,building_color,False,0
B_ColorOnly,16778,clip_023.mp4,Set_35,How does the tall building on the right read in colour from this view?,The tall building on the right appears to be olive-gray in color from this view.,It is a beige-gray concrete colour based on what is visible on the four lane road.,building_color,True,0
B_ColorOnly,16780,clip_023.mp4,Set_35,Which big marking is painted in the central traffic lane near the fixed camera viewpoint?,"The big marking painted in the central traffic lane near the fixed camera viewpoint is a double yellow line, indicating that it is a no-passing zone.",The keep-clear area is indicated by a white X box that marks the crossing as a clear zone so vehicles do not block the rails.,building_color,False,0
B_ColorOnly,16793,clip_024.mp4,Set_35,"At 00:03, what large painted marking is visible in the center lane near the camera?","In the center lane near the camera, there is a large painted marking that appears to be a lane divider or a lane marker. It is painted in a contrasting color to help separate the lanes and guide traffic.",A boxed white X marking is visible in the center lane near the crossing.,building_color,False,1
B_ColorOnly,16794,clip_024.mp4,Set_35,"At 00:02, what colour does the tall building on the right side of the road appear to be?",The tall building on the right side of the road appears to be olive-gray.,It is a gray-beige concrete colour from the scene showing the box junction markings.,building_color,True,1
B_ColorOnly,16804,clip_025.mp4,Set_35,What is the most visible colour of the right-side building?,The most visible color of the right-side building is white.,It is a gray-beige concrete colour considering the surrounding sidewalks and infrastructure.,building_color,True,0
B_ColorOnly,16805,clip_025.mp4,Set_35,Which big marking is painted in the central traffic lane near the fixed camera viewpoint?,"The big marking painted in the central traffic lane near the fixed camera viewpoint is a double yellow line, indicating that it is a no-passing zone.","Near the rail crossing there is a white boxed X marking indicating drivers should not queue or stop over the tracks, given the active crossing signals.",building_color,False,0
B_ColorOnly,16813,clip_026.mp4,Set_35,How would you characterize the colour of the tall building beside the roadway?,The tall building beside the roadway has an olive-gray color.,It is a beige-grey concrete colour considering the traffic flow at the intersection.,building_color,True,1
B_ColorOnly,16814,clip_026.mp4,Set_35,Which big marking is painted in the central traffic lane near the fixed camera viewpoint?,"The big marking painted in the central traffic lane near the fixed camera viewpoint is a double yellow line, indicating that it is a no-passing zone.","Near the rail crossing there is a white X box marking spanning the track area, used to prevent blocking the crossing.",building_color,False,0
B_ColorOnly,16817,clip_027.mp4,Set_35,"At 00:02, how would you describe the colour of the tall building on the right side of the road?",The tall building on the right side of the road has a beige color.,The building has a beige-grey concrete appearance.,building_color,True,1
B_ColorOnly,16827,clip_028.mp4,Set_35,Which big marking is painted in the central traffic lane near the fixed camera viewpoint?,The big marking painted in the central traffic lane near the fixed camera viewpoint is a solid white line.,"The keep-clear area is indicated by a boxed white X marking around the train tracks, indicating a keep-clear safety zone.",building_color,False,0
B_ColorOnly,16836,clip_028.mp4,Set_35,"At 00:03, what colour tone does the building on the right seem to have?",The building on the right seems to have an olive-gray color tone.,It is a gray-beige concrete colour from the elevated camera viewpoint.,building_color,True,1
B_ColorOnly,16841,clip_029.mp4,Set_35,What function does the prominent box-style road marking serve near the rail crossing?,"The prominent box-style road marking near the rail crossing serves as a warning to drivers and pedestrians about the presence of a train track. It helps to alert them to the potential danger and encourages caution, ensuring that vehicles and pedestrians are aware of the need to stop or slow down when approaching the crossing. This is particularly important in","Drivers are warned by a white boxed X marking indicating drivers should not queue or stop over the tracks, considering the signalized intersection farther back.",building_color,False,1
B_ColorOnly,16845,clip_029.mp4,Set_35,What tone is most consistent with the building on the right?,The tone most consistent with the building on the right is EARTH_TONE.,It is a gray-beige concrete colour from the elevated camera viewpoint.,building_color,True,1
B_ColorOnly,16850,clip_030.mp4,Set_35,What function does the prominent box-style road marking serve near the rail crossing?,"The prominent box-style road marking near the rail crossing serves as a warning to drivers and pedestrians about the presence of a railroad crossing ahead. It helps to alert them to the potential danger and encourages them to slow down or stop, ensuring safety at the crossing.","The keep-clear area is indicated by a white X inside a box over the rails, signaling vehicles not to stop on the crossing.",building_color,False,1
B_ColorOnly,16854,clip_030.mp4,Set_35,Does the building on the right have a muted beige-gray appearance?,"Yes, the building on the right has a muted beige-gray appearance.",It is a beige-grey concrete colour as seen in the urban roadway environment.,building_color,True,1
B_ColorOnly,16858,clip_031.mp4,Set_35,What function does the prominent box-style road marking serve near the rail crossing?,"The prominent box-style road marking near the rail crossing serves as a warning to drivers and pedestrians about the presence of a railroad crossing ahead. It helps to alert them to the potential danger and encourages them to slow down or stop, ensuring safety at the crossing.",Marked on the road is a white X contained in a box to show the railway crossing must remain clear.,building_color,False,1
B_ColorOnly,16861,clip_031.mp4,Set_35,What colour best matches the tall structure on the right side of the frame?,The tall structure on the right side of the frame is olive-gray in color.,It is a gray-beige concrete colour considering the surrounding sidewalks and infrastructure.,building_color,True,1
B_ColorOnly,16867,clip_032.mp4,Set_35,"In this video clip, what distinguishing feature does the right traffic lane have?",The right traffic lane has a dashed white line running along its center.,The right lane carries traffic moving away from the camera.,building_color,False,1
B_ColorOnly,16868,clip_032.mp4,Set_35,Which big marking is painted in the central traffic lane near the fixed camera viewpoint?,"The big marking painted in the central traffic lane near the fixed camera viewpoint is a double yellow line, indicating that it is a no-passing zone.",The crossing zone is outlined by a white boxed X marking indicating drivers should not queue or stop over the tracks.,building_color,False,0
B_ColorOnly,16870,clip_032.mp4,Set_35,Is the visible building on the right more beige than gray?,"No, the visible building on the right is not more beige than gray; it is olive-gray.",It is a beige-gray concrete colour based on the traffic patterns in the clip.,building_color,True,0
B_ColorOnly,16877,clip_033.mp4,Set_35,Which big marking is painted in the central traffic lane near the fixed camera viewpoint?,"The big marking painted in the central traffic lane near the fixed camera viewpoint is a double yellow line, indicating that it is a no-passing zone.","A boxed junction marking shows a boxed white X that designates a no-stopping clearance zone over the tracks, in this daytime urban roadway scene.",building_color,False,0
B_ColorOnly,16880,clip_033.mp4,Set_35,What colour does the right-side building present from the camera view?,The right-side building presents a white color from the camera view.,It is a beige-gray concrete colour from the scene showing the box junction markings.,building_color,True,0
B_ColorOnly,16893,clip_034.mp4,Set_35,What color does the tall building on the right appear to be?,The tall building on the right appears to be olive-gray.,It is a beige-grey concrete colour as seen in the urban roadway environment.,building_color,True,1
B_ColorOnly,16895,clip_034.mp4,Set_35,Which big marking is painted in the central traffic lane near the fixed camera viewpoint?,"The big marking painted in the central traffic lane near the fixed camera viewpoint is a double yellow line, indicating that it is a no-passing zone.",Across the tracks appears a boxed white X marking that highlights the rail crossing clearance zone.,building_color,False,0
B_ColorOnly,16902,clip_035.mp4,Set_35,Which big marking is painted in the central traffic lane near the fixed camera viewpoint?,"The big marking painted in the central traffic lane near the fixed camera viewpoint is a double yellow line, indicating that it is a no-passing zone.",A boxed junction marking shows a boxed white X used as a safety marking to keep the railway crossing open.,building_color,False,0
B_ColorOnly,16904,clip_035.mp4,Set_35,"At 00:02, what colour best matches the tall building on the right side of the road?",The tall building on the right side of the road has a beige color.,It is a gray-beige concrete colour considering the traffic flow at the intersection.,building_color,True,1
B_ColorOnly,16908,clip_036.mp4,Set_35,How would you describe the colour of the tall building on the right?,The tall building on the right has a beige color.,It is a beige-gray concrete colour based on the traffic patterns in the clip.,building_color,True,1
B_ColorOnly,16909,clip_036.mp4,Set_35,What function does the prominent box-style road marking serve near the rail crossing?,"The prominent box-style road marking near the rail crossing serves as a warning to drivers and pedestrians about the presence of a railroad crossing ahead. It helps to alert them to the potential danger and encourages them to slow down or stop, ensuring safety at the crossing.","The area over the tracks is marked with a boxed X symbol in white that marks the rail crossing as a keep-clear area, in this daytime urban roadway scene.",building_color,False,1
B_ColorOnly,16919,clip_037.mp4,Set_35,What shade is the tall building on the right side of the road?,The tall building on the right side of the road has an olive-gray color.,It is a beige-grey concrete colour considering the traffic flow at the intersection.,building_color,True,1
B_ColorOnly,16922,clip_037.mp4,Set_35,What function does the prominent box-style road marking serve near the rail crossing?,"The prominent box-style road marking near the rail crossing serves as a warning to drivers and pedestrians about the presence of a railroad crossing ahead. It helps to alert them to the potential danger and encourages them to slow down or stop, ensuring safety at the crossing.",Drivers can see a white X contained in a box to show the railway crossing must remain clear.,building_color,False,1
B_ColorOnly,16933,clip_038.mp4,Set_35,What is the visible colour of the building on the right?,The visible color of the building on the right is olive-gray.,It is a beige-gray concrete colour considering the traffic flow at the intersection.,building_color,True,1
B_ColorOnly,16934,clip_038.mp4,Set_35,What function does the prominent box-style road marking serve near the rail crossing?,"The prominent box-style road marking near the rail crossing serves as a warning to drivers and pedestrians about the presence of a railroad crossing ahead. It helps to alert them to the potential danger and encourages them to slow down or stop, ensuring safety for both vehicles and pedestrians.","The keep-clear area is indicated by a boxed white X that designates a no-stopping clearance zone over the tracks, based on the visible rail infrastructure.",building_color,False,1
B_ColorOnly,16941,clip_039.mp4,Set_35,Which big marking is painted in the central traffic lane near the fixed camera viewpoint?,"The big marking painted in the central traffic lane near the fixed camera viewpoint is a double yellow line, indicating that it is a no-passing zone.","On the asphalt, there is a white X box that marks the crossing as a clear zone so vehicles do not block the rails.",building_color,False,0
B_ColorOnly,16943,clip_039.mp4,Set_35,What colour tone does the right-side building seem to have?,The right-side building seems to have an olive-gray color tone.,It is a gray-beige concrete colour considering the traffic flow at the intersection.,building_color,True,1
B_ColorOnly,16951,clip_040.mp4,Set_35,What function does the prominent box-style road marking serve near the rail crossing?,"The prominent box-style road marking near the rail crossing serves as a warning to drivers and pedestrians about the presence of a train track. It helps to alert them to the potential danger and encourages caution, ensuring that vehicles and pedestrians are aware of the need to stop or slow down when approaching the crossing. This is particularly important in",The area over the tracks is marked with a boxed white X used as a safety marking to keep the railway crossing open.,building_color,False,1
B_ColorOnly,16956,clip_040.mp4,Set_35,"By 00:04, does the right-side building appear beige-gray in colour?","Yes, by 00:04, the right-side building appears beige-gray in color.",It is a beige-grey concrete colour given the visible railroad crossing and signals.,building_color,True,1
B_ColorOnly,16965,clip_041.mp4,Set_35,Which big marking is painted in the central traffic lane near the fixed camera viewpoint?,"The big marking painted in the central traffic lane near the fixed camera viewpoint is a double yellow line, indicating that it is a no-passing zone.","The road surface shows a white X box marking spanning the track area, used to prevent blocking the crossing, based on what is visible in the clip.",building_color,False,0
B_ColorOnly,16966,clip_041.mp4,Set_35,What colour does the tall roadside building on the right look like?,The tall roadside building on the right looks like it is olive-gray in color.,It is a beige-gray concrete colour based on the traffic patterns in the clip.,building_color,True,1
B_ColorOnly,16967,clip_042.mp4,Set_35,How would the colour of the building on the right best be described?,The building on the right side of the image has a white color with black stripes.,It is a gray-beige concrete colour from the scene showing the box junction markings.,building_color,True,0
B_ColorOnly,16969,clip_042.mp4,Set_35,What function does the prominent box-style road marking serve near the rail crossing?,"The prominent box-style road marking near the rail crossing serves as a warning to drivers and pedestrians about the presence of a train track. It helps to alert them to the potential danger and encourages caution, ensuring that vehicles and pedestrians are aware of the need to stop or slow down when approaching the crossing. This is particularly important in",The crossing zone is outlined by a boxed white X used as a safety marking to keep the railway crossing open.,building_color,False,1
B_ColorOnly,16985,clip_043.mp4,Set_35,What is the apparent colour of the tall building to the right of the road?,The tall building to the right of the road appears to be olive-gray in color.,It is a beige-gray concrete colour based on the traffic patterns in the clip.,building_color,True,1
B_ColorOnly,16986,clip_043.mp4,Set_35,Which big marking is painted in the central traffic lane near the fixed camera viewpoint?,The big marking painted in the central traffic lane near the fixed camera viewpoint is a solid white line.,The pavement displays a white X contained in a box to show the railway crossing must remain clear.,building_color,False,0
B_ColorOnly,16989,clip_044.mp4,Set_35,What suggests the building is not a residence?,The presence of multiple floors and the lack of residential features such as balconies or garages suggest that the building is not a residence.,Its size and design suggest it is commercial rather than residential.,building_color,True,1
B_ColorOnly,16991,clip_044.mp4,Set_35,Which big marking is painted in the central traffic lane near the fixed camera viewpoint?,The big marking painted in the central traffic lane near the fixed camera viewpoint is a solid white line.,"The crossing zone is outlined by a boxed X symbol in white that marks the rail crossing as a keep-clear area, given the active crossing signals.",building_color,False,0
B_ColorOnly,16994,clip_044.mp4,Set_35,Is the tall building on the right closer to beige or gray in colour?,The tall building on the right is closer to beige in color.,It is a beige-grey concrete colour based on the daytime urban setting.,building_color,True,1
B_ColorOnly,16997,clip_045.mp4,Set_35,Which big marking is painted in the central traffic lane near the fixed camera viewpoint?,The big marking painted in the central traffic lane near the fixed camera viewpoint is a solid white line.,"The keep-clear area is indicated by a boxed white X that designates a no-stopping clearance zone over the tracks, as shown by the box junction markings.",building_color,False,0
B_ColorOnly,17004,clip_045.mp4,Set_35,"At 00:01, what colour impression does the tall building on the right give?",The tall building on the right gives an impression of being white.,It is a beige-gray concrete colour based on the traffic patterns in the clip.,building_color,True,0
B_ColorOnly,17009,clip_046.mp4,Set_35,What colour family does the building on the right seem to belong to?,The building on the right seems to belong to the color family of EARTH_TONE.,It is a beige-gray concrete colour considering the traffic flow at the intersection.,building_color,True,1
B_ColorOnly,17010,clip_046.mp4,Set_35,Which big marking is painted in the central traffic lane near the fixed camera viewpoint?,"The big marking painted in the central traffic lane near the fixed camera viewpoint is a double yellow line, indicating that it is a no-passing zone.","The crossing zone is outlined by a boxed white X used as a safety marking to keep the railway crossing open, based on the visible rail infrastructure.",building_color,False,0
B_ColorOnly,17017,clip_047.mp4,Set_35,What function does the prominent box-style road marking serve near the rail crossing?,"The prominent box-style road marking near the rail crossing serves as a warning to drivers and pedestrians about the presence of a train track. It helps in ensuring that vehicles and people are aware of the potential danger and can take appropriate precautions, such as slowing down or stopping if necessary. This type of marking is crucial for safety,",Drivers are warned by a white boxed X marking indicating drivers should not queue or stop over the tracks.,building_color,False,1
B_ColorOnly,17023,clip_047.mp4,Set_35,"Does the building on the right appear light beige, gray-beige, or another tone?",The building on the right appears to be light beige in color.,It is a beige-grey concrete colour based on the daytime urban setting.,building_color,True,0
B_ColorOnly,17029,clip_048.mp4,Set_35,"At 00:03, how would you characterize the colour of the building on the right?",The building on the right has a white color.,It is a beige-grey concrete colour based on the traffic patterns in the clip.,building_color,True,0
B_ColorOnly,17033,clip_048.mp4,Set_35,Which big marking is painted in the central traffic lane near the fixed camera viewpoint?,"The big marking painted in the central traffic lane near the fixed camera viewpoint is a double yellow line, which indicates that it is a no-passing zone. This means that vehicles cannot pass each other in this lane.","On the asphalt, there is a boxed white X that designates a no-stopping clearance zone over the tracks.",building_color,False,0
C_ColorRoad,Morning3-3min_clips_17039,clip_000.mp4,Set_26,What large marking is painted in the central lane near the camera?,"The large marking painted in the central lane near the camera is a ""keep-clear"" box.",A white “X” marking is painted there,building_color+road_marking,True,0
C_ColorRoad,Morning3-3min_clips_17040,clip_000.mp4,Set_26,What colour is the tall building on the right side of the road?,The tall building on the right side of the road is olive-gray.,It is a beige-grey concrete colour,building_color+road_marking,True,1
C_ColorRoad,Morning3-3min_clips_17139,clip_010.mp4,Set_26,What large marking is painted in the central lane near the camera and are there any other signs apart from that?,"The large marking painted in the central lane near the camera is a ""keep-clear"" box. Apart from this, there are no other visible signs in the central lane.",A white “X” marking is painted there and there is a yellow street sign on the road,building_color+road_marking,True,0
C_ColorRoad,Morning3-3min_clips_17140,clip_010.mp4,Set_26,What colour is the train that crosses the road?,The train that crosses the road is purple in color.,It is purple grey and green in color,building_color+road_marking,True,0
C_ColorRoad,Morning5-3min_clips_17999,clip_000.mp4,Set_30,What large marking is painted in the central lane near the camera?,The large marking painted in the central lane near the camera is a keep-clear box.,A white “X” road marking,building_color+road_marking,True,0
C_ColorRoad,Morning5-3min_clips_18000,clip_000.mp4,Set_30,What colour is the tall building on the right side of the street?,The tall building on the right side of the street is olive-gray.,It is beige-grey concrete,building_color+road_marking,True,1
C_ColorRoad,Morning5-3min_clips_18099,clip_010.mp4,Set_30,What prominent white marking is painted in the centre lane?,The prominent white marking in the center lane is a keep-clear box.,A large white “X” marking,building_color+road_marking,True,0
C_ColorRoad,Morning5-3min_clips_18100,clip_010.mp4,Set_30,What kind of tall plant is visible near the road's centre?,"There is no existence of any specific type of plant in the video description, so it is not possible to determine what kind of tall plant is visible near the road's center.",A few palm trees and smaller trees,building_color+road_marking,True,0
C_ColorRoad,Morning5-3min_clips_18110,clip_011.mp4,Set_30,What kind of tall plant is visible near the road's centre?,"There is no existence of any plant, let alone a tall one, in the given information about the video.",A few palm trees and other smaller trees,building_color+road_marking,True,0
C_ColorRoad,Morning5-3min_clips_18120,clip_012.mp4,Set_30,What kind of tall plant is visible near the road's centre?,"There is no existence of any specific type of plant in the video description, so it is not possible to determine what kind of tall plant is visible near the road's center.",A few palm trees and a few trees by the road,building_color+road_marking,True,1
C_ColorRoad,Morning5-3min_clips_18140,clip_014.mp4,Set_30,What kind of tall plant is visible near the road's centre?,"There is no existence of any specific type of plant in the video description, so this question cannot be answered based on the given information.",A few palm trees,building_color+road_marking,True,0
C_ColorRoad,Morning5-3min_clips_18150,clip_015.mp4,Set_30,What kind of tall plant is visible near the road's centre?,"There is no existence of any plant, let alone a tall one, in the given information about the video.",A single palm tree,building_color+road_marking,True,0
C_ColorRoad,Morning4-12min_clips_17639,clip_040.mp4,Set_33,What large marking is visible in the middle lane nearest the camera?,"The large marking visible in the middle lane nearest the camera is a ""keep-clear"" box.",A white “X” road marking,building_color+road_marking,True,0
